,,cc_mean,cc_var,wc
min_avg_clust,4400,18.58125,16.775416666666665,132.4
min_avg_clust,4450,18.625,16.79,132.9
min_avg_clust,4500,18.7,16.746666666666663,133.8
min_avg_clust,4550,18.7875,17.166666666666664,134.6
min_avg_clust,4600,18.81875,17.022916666666667,134.8
min_avg_clust,4650,18.89375,17.25958333333333,135.7
min_avg_clust,4700,19.0,17.449166666666667,136.1
min_avg_clust,4750,19.125,18.3875,137.4
min_avg_clust,4800,19.175,18.955833333333334,138.9
min_avg_clust,4850,19.25,18.87916666666667,139.7
min_avg_clust,4900,19.28125,18.71125,139.8
min_avg_clust,4950,19.33125,19.13125,140.6
min_avg_clust,5000,19.45,19.44,141.0
min_avg_clust,5050,19.5375,19.691666666666663,141.6
min_avg_clust,5100,19.6125,19.759166666666665,142.3
min_avg_clust,5150,19.63125,19.769583333333333,142.5
min_avg_clust,5200,19.68125,20.00541666666666,142.8
min_avg_clust,5250,19.7625,20.05,143.5
min_avg_clust,5300,19.85,20.028333333333332,144.2
min_avg_clust,5350,19.9375,20.43583333333333,144.8
min_avg_clust,5400,20.0125,20.51,145.5
min_avg_clust,5450,19.9875,20.26083333333333,145.2
min_avg_clust,5500,20.075,20.846666666666668,146.2
min_avg_clust,5550,20.1125,20.875833333333333,146.1
min_avg_clust,5600,20.15,21.055833333333332,146.5
min_avg_clust,5650,20.24375,21.115416666666665,147.4
min_avg_clust,5700,20.225,21.070833333333333,146.7
min_avg_clust,5750,20.375,21.398333333333337,147.7
min_avg_clust,5800,20.4375,21.124166666666664,148.0
min_avg_clust,5850,20.46875,21.159583333333337,148.4
min_avg_clust,5900,20.5,21.210833333333333,149.0
min_avg_clust,5950,20.5375,21.206666666666663,149.8
min_avg_clust,6000,20.6125,21.4525,150.4
min_avg_clust,6050,20.65,21.737499999999997,151.0
min_avg_clust,6100,20.7125,22.049166666666668,152.0
min_avg_clust,6150,20.75625,22.870416666666667,152.5
min_avg_clust,6200,20.83125,23.501250000000002,153.6
min_avg_clust,6250,20.8625,23.848333333333336,154.6
min_avg_clust,6300,20.8875,24.005000000000003,155.1
min_avg_clust,6350,20.93125,24.19125,156.0
min_avg_clust,6400,20.95625,24.38875,156.7
min_avg_clust,6450,20.96875,24.487916666666667,156.3
min_avg_clust,6500,20.99375,23.87125,156.9
min_avg_clust,6550,21.03125,23.86875,157.2
min_avg_clust,6600,21.04375,23.673750000000002,156.9
min_avg_clust,6650,21.075,23.741666666666667,157.0
min_avg_clust,6700,21.1125,23.916666666666664,156.8
min_avg_clust,6750,21.18125,24.212916666666665,157.5
min_avg_clust,6800,21.2125,24.114166666666666,158.0
min_avg_clust,6850,21.29375,24.32375,158.7
min_avg_clust,6900,21.3375,24.3125,158.7
min_avg_clust,6950,21.3875,24.329166666666666,159.4
min_avg_clust,7000,21.40625,23.94375,160.1
min_avg_clust,7050,21.475,24.084166666666665,160.9
min_avg_clust,7100,21.4875,23.820833333333333,160.6
min_avg_clust,7150,21.58125,23.81375,161.8
min_avg_clust,7200,21.6125,23.635833333333334,161.9
min_avg_clust,7250,21.71875,23.41958333333333,162.7
min_avg_clust,7300,21.75,23.334999999999997,163.1
min_avg_clust,7350,21.76875,22.717083333333335,162.9
min_avg_clust,7400,21.76875,23.169583333333335,163.4
min_avg_clust,7450,21.8375,23.5275,164.2
min_avg_clust,7500,21.8375,23.785833333333336,164.7
min_avg_clust,7550,21.88125,23.425416666666667,165.0
min_avg_clust,7600,21.925,23.831666666666667,165.6
min_avg_clust,7650,21.9625,23.535000000000004,166.2
min_avg_clust,7700,22.04375,23.543749999999996,166.7
min_avg_clust,7750,22.04375,23.42875,166.6
min_avg_clust,7800,22.05625,23.177916666666665,166.7
min_avg_clust,7850,22.08125,23.212916666666665,167.0
min_avg_clust,7900,22.11875,23.32125,167.7
min_avg_clust,7950,22.15625,23.105416666666667,168.7
min_avg_clust,8000,22.18125,22.762083333333333,169.1
min_avg_clust,8050,22.18125,22.804583333333333,169.4
min_avg_clust,8100,22.23125,23.36041666666667,170.4
min_avg_clust,8150,22.28125,23.522083333333335,170.8
min_avg_clust,8200,22.31875,23.81625,171.2
min_avg_clust,8250,22.3375,23.409166666666668,171.2
min_avg_clust,8300,22.3875,23.423333333333332,171.9
min_avg_clust,8350,22.40625,23.625416666666666,171.4
min_avg_clust,8400,22.44375,23.84375,172.0
min_avg_clust,8450,22.50625,24.43208333333333,172.3
min_avg_clust,8500,22.53125,24.05375,172.4
min_avg_clust,8550,22.56875,23.929583333333333,172.9
min_avg_clust,8600,22.6,24.314166666666665,173.1
min_avg_clust,8650,22.65625,24.322916666666668,173.6
min_avg_clust,8700,22.65,24.46916666666667,174.1
min_avg_clust,8750,22.65,24.4575,173.9
min_avg_clust,8800,22.59375,23.789583333333333,173.7
min_avg_clust,8850,22.625,23.751666666666665,173.7
min_avg_clust,8900,22.64375,23.684583333333332,173.8
min_avg_clust,8950,22.64375,23.772083333333335,174.4
min_avg_clust,9000,22.63125,23.552916666666665,174.7
min_avg_clust,9050,22.65,23.628333333333334,174.9
min_avg_clust,9100,22.68125,23.34708333333333,175.0
min_avg_clust,9150,22.6875,22.942500000000003,174.6
min_avg_clust,9200,22.69375,22.799583333333334,174.6
min_avg_clust,9250,22.75625,23.25791666666667,175.8
min_avg_clust,9300,22.81875,23.534583333333337,176.7
min_avg_clust,9350,22.81875,23.23375,176.8
min_avg_clust,9400,22.80625,23.277083333333334,176.5
min_avg_clust,9450,22.8125,22.815,176.2
min_avg_clust,9500,22.85,23.26,176.5
min_avg_clust,9550,22.83125,23.24375,176.3
min_avg_clust,9600,22.86875,22.98708333333333,176.7
min_avg_clust,9650,22.90625,23.132916666666667,177.3
min_avg_clust,9700,22.91875,22.832083333333333,177.2
min_avg_clust,9750,22.95,22.961666666666666,177.4
min_avg_clust,9800,23.00625,23.03708333333333,177.4
min_avg_clust,9850,23.05625,23.117083333333333,177.6
min_avg_clust,9900,23.075,23.350833333333334,177.9
min_avg_clust,9950,23.0875,23.025,178.0
min_avg_clust,10000,23.1375,23.296666666666663,178.2
min_avg_clust,10050,23.1875,23.018333333333334,178.7
min_avg_clust,10100,23.2625,23.176666666666666,178.1
min_avg_clust,10150,23.3375,23.3975,179.0
min_avg_clust,10200,23.39375,23.53708333333333,179.5
min_avg_clust,10250,23.475,24.30166666666667,179.9
min_avg_clust,10300,23.5,24.445,180.1
min_avg_clust,10350,23.49375,24.208750000000002,180.6
min_avg_clust,10400,23.51875,24.294583333333332,180.4
min_avg_clust,10450,23.58125,24.097083333333337,180.8
min_avg_clust,10500,23.58125,24.117083333333333,180.2
min_avg_clust,10550,23.59375,23.790416666666665,180.3
min_avg_clust,10600,23.59375,23.565416666666668,179.8
min_avg_clust,10650,23.6,23.5625,179.8
min_avg_clust,10700,23.60625,23.833750000000002,180.0
min_avg_clust,10750,23.58125,23.276249999999997,180.0
min_avg_clust,10800,23.5625,23.189999999999998,179.6
min_avg_clust,10850,23.5875,23.520833333333336,179.6
min_avg_clust,10900,23.6,24.130000000000003,180.1
min_avg_clust,10950,23.5875,23.919166666666666,179.7
min_avg_clust,11000,23.6,24.0675,179.6
min_avg_clust,11050,23.61875,23.959583333333335,179.5
min_avg_clust,11100,23.5625,24.136666666666663,179.0
min_avg_clust,11150,23.55625,24.399583333333332,179.1
min_avg_clust,11200,23.55625,24.15875,179.3
min_avg_clust,11250,23.53125,24.024583333333336,178.5
min_avg_clust,11300,23.59375,24.386249999999997,178.9
min_avg_clust,11350,23.6,24.768333333333334,179.2
min_avg_clust,11400,23.6375,24.45,179.3
min_avg_clust,11450,23.61875,24.30625,179.4
min_avg_clust,11500,23.64375,24.774583333333332,180.3
min_avg_clust,11550,23.64375,24.223750000000003,179.9
min_avg_clust,11600,23.6875,24.076666666666664,180.4
min_avg_clust,11650,23.7625,24.098333333333333,180.7
min_avg_clust,11700,23.84375,24.746249999999996,181.5
min_avg_clust,11750,23.85,24.75333333333333,181.4
min_avg_clust,11800,23.8625,24.0225,181.2
min_avg_clust,11850,23.8625,24.375,181.5
min_avg_clust,11900,23.90625,24.33125,181.6
min_avg_clust,11950,23.8875,24.078333333333337,180.6
min_avg_clust,12000,23.975,23.961666666666666,181.4
min_avg_clust,12050,23.975,23.929166666666667,181.8
min_avg_clust,12100,23.99375,24.264583333333334,181.5
min_avg_clust,12150,24.0375,24.54083333333333,181.1
min_avg_clust,12200,24.03125,25.14875,180.6
min_avg_clust,12250,24.09375,24.812083333333334,180.8
min_avg_clust,12300,24.08125,24.559583333333332,180.9
min_avg_clust,12350,24.075,24.465833333333332,180.5
min_avg_clust,12400,24.1125,24.51416666666667,181.5
min_avg_clust,12450,24.1375,24.97416666666667,181.5
min_avg_clust,12500,24.10625,25.397083333333335,180.9
min_avg_clust,12550,24.0375,25.2825,180.0
min_avg_clust,12600,24.0125,25.05,180.2
min_avg_clust,12650,24.0625,25.810833333333335,180.6
min_avg_clust,12700,24.025,25.734166666666663,180.0
min_avg_clust,12750,23.98125,25.74875,179.2
min_avg_clust,12800,23.98125,25.35125,179.0
min_avg_clust,12850,24.025,25.289166666666667,179.6
min_avg_clust,12900,24.0,25.555,179.4
min_avg_clust,12950,24.0125,25.578333333333333,179.6
min_avg_clust,13000,23.99375,25.414583333333333,179.0
min_avg_clust,13050,24.0125,25.07,179.6
min_avg_clust,13100,24.05,25.11916666666667,179.9
min_avg_clust,13150,24.05,25.751666666666665,179.0
min_avg_clust,13200,23.99375,25.87291666666667,178.4
min_avg_clust,13250,23.9375,26.256666666666668,177.1
min_avg_clust,13300,23.91875,25.967083333333335,176.2
min_avg_clust,13350,23.89375,25.29958333333333,176.2
min_avg_clust,13400,23.90625,25.642916666666668,175.8
min_avg_clust,13450,23.875,26.142500000000002,175.3
min_avg_clust,13500,23.8625,26.7925,174.6
min_avg_clust,13550,23.85625,27.305416666666666,174.8
min_avg_clust,13600,23.8375,27.409166666666664,174.5
min_avg_clust,13650,23.8375,27.634166666666665,173.9
min_avg_clust,13700,23.75625,27.35375,173.3
min_avg_clust,13750,23.75625,26.73458333333333,173.3
min_avg_clust,13800,23.75,26.649166666666666,172.9
min_avg_clust,13850,23.70625,26.745416666666664,172.6
min_avg_clust,13900,23.68125,26.29125,172.6
min_avg_clust,13950,23.625,25.758333333333333,172.6
min_avg_clust,14000,23.61875,25.68458333333333,172.7
min_avg_clust,14050,23.54375,25.495416666666664,172.4
min_avg_clust,14100,23.5375,25.669166666666666,172.6
min_avg_clust,14150,23.55,25.829166666666662,173.4
min_avg_clust,14200,23.625,26.11583333333333,174.6
min_avg_clust,14250,23.6,25.548333333333336,174.5
min_avg_clust,14300,23.61875,25.297916666666666,174.8
min_avg_clust,14350,23.64375,25.52125,175.0
min_avg_clust,14400,23.64375,25.385416666666668,175.3
min_avg_clust,14450,23.675,25.225,175.2
min_avg_clust,14500,23.64375,25.09208333333333,175.1
min_avg_clust,14550,23.6125,25.035833333333336,174.4
min_avg_clust,14600,23.6,25.628333333333337,173.7
min_avg_clust,14650,23.56875,25.088749999999997,172.5
min_avg_clust,14700,23.49375,24.920416666666668,172.2
min_avg_clust,14750,23.45,24.921666666666667,172.2
min_avg_clust,14800,23.4125,24.600833333333334,171.4
min_avg_clust,14850,23.4,24.1775,171.5
min_avg_clust,14900,23.36875,24.06125,171.6
min_avg_clust,14950,23.425,24.128333333333334,171.7
min_avg_clust,15000,23.4625,23.985833333333336,172.2
min_avg_clust,15050,23.4375,23.924166666666665,171.9
min_avg_clust,15100,23.325,22.951666666666664,170.9
min_avg_clust,15150,23.325,23.1375,170.6
min_avg_clust,15200,23.2625,22.784166666666668,170.3
min_avg_clust,15250,23.25625,22.74708333333333,170.0
min_avg_clust,15300,23.2125,22.4075,169.3
min_avg_clust,15350,23.24375,22.45375,169.6
min_avg_clust,15400,23.29375,23.152916666666666,169.9
min_avg_clust,15450,23.21875,22.879583333333333,169.6
min_avg_clust,15500,23.20625,22.557916666666664,169.6
min_avg_clust,15550,23.24375,22.627916666666668,170.0
min_avg_clust,15600,23.2625,22.495,170.6
min_avg_clust,15650,23.29375,22.34791666666667,170.1
min_avg_clust,15700,23.28125,23.084583333333335,170.2
min_avg_clust,15750,23.29375,22.705416666666668,169.8
min_avg_clust,15800,23.29375,22.446250000000003,169.3
min_avg_clust,15850,23.275,23.005833333333335,168.7
min_avg_clust,15900,23.225,22.871666666666666,168.2
min_avg_clust,15950,23.26875,23.029583333333335,169.1
min_avg_clust,16000,23.20625,23.627083333333335,169.4
min_avg_clust,16050,23.1875,23.755833333333335,169.3
min_avg_clust,16100,23.15,24.194166666666668,169.3
min_avg_clust,16150,23.13125,23.752083333333335,168.4
min_avg_clust,16200,23.11875,23.71958333333333,168.3
min_avg_clust,16250,23.10625,23.882916666666667,168.3
min_avg_clust,16300,23.125,23.993333333333332,168.3
min_avg_clust,16350,23.13125,23.60125,167.9
min_avg_clust,16400,23.08125,23.539583333333333,167.1
min_avg_clust,16450,23.075,23.04333333333333,166.6
min_avg_clust,16500,23.09375,23.22458333333333,166.9
min_avg_clust,16550,23.08125,22.984583333333333,166.6
min_avg_clust,16600,23.1125,23.08083333333333,166.8
min_avg_clust,16650,23.1125,23.430833333333332,167.3
min_avg_clust,16700,23.14375,23.72875,167.7
min_avg_clust,16750,23.1375,23.793333333333333,167.2
min_avg_clust,16800,23.125,23.138333333333332,166.5
min_avg_clust,16850,23.05,22.89166666666667,166.2
min_avg_clust,16900,23.01875,23.08125,165.6
min_avg_clust,16950,23.0125,22.980833333333333,165.7
min_avg_clust,17000,23.0125,23.011666666666667,165.3
min_avg_clust,17050,23.025,23.0,165.7
min_avg_clust,17100,23.01875,23.19708333333333,166.3
min_avg_clust,17150,22.9875,23.024166666666666,165.8
min_avg_clust,17200,22.94375,22.813750000000002,166.2
min_avg_clust,17250,22.96875,23.51625,167.0
min_avg_clust,17300,22.875,23.030833333333337,166.2
min_avg_clust,17350,22.88125,22.882916666666667,166.0
min_avg_clust,17400,22.85,22.8525,166.0
min_avg_clust,17450,22.825,22.545,165.8
min_avg_clust,17500,22.83125,22.184583333333332,165.5
min_avg_clust,17550,22.83125,22.069583333333334,165.6
min_avg_clust,17600,22.8125,22.290833333333335,165.4
min_avg_clust,17650,22.8375,22.60833333333334,166.2
min_avg_clust,17700,22.8375,22.41583333333333,166.2
min_avg_clust,17750,22.81875,22.85125,166.1
min_avg_clust,17800,22.78125,22.72625,166.1
min_avg_clust,17850,22.76875,22.847916666666666,165.9
min_avg_clust,17900,22.76875,22.842916666666664,166.1
min_avg_clust,17950,22.7625,22.835,166.4
min_avg_clust,18000,22.75625,23.145416666666666,166.3
min_avg_clust,18050,22.79375,23.017916666666668,166.4
min_avg_clust,18100,22.8625,23.5275,166.9
min_avg_clust,18150,22.90625,22.914583333333333,167.8
min_avg_clust,18200,22.9125,22.899166666666666,167.9
min_avg_clust,18250,22.90625,22.790416666666665,168.2
min_avg_clust,18300,22.9625,23.249166666666667,168.8
min_avg_clust,18350,23.01875,23.651249999999997,169.5
min_avg_clust,18400,23.05,23.732499999999998,169.3
min_avg_clust,18450,23.05,23.576666666666664,169.9
min_avg_clust,18500,23.06875,24.048750000000002,170.0
min_avg_clust,18550,23.125,24.29583333333333,170.7
min_avg_clust,18600,23.0875,24.163333333333334,170.4
min_avg_clust,18650,23.09375,24.380416666666665,170.7
min_avg_clust,18700,23.125,24.500833333333333,170.3
min_avg_clust,18750,23.06875,24.13041666666667,169.8
min_avg_clust,18800,23.06875,24.137916666666666,169.7
min_avg_clust,18850,23.06875,24.117916666666666,169.7
min_avg_clust,18900,23.08125,24.25958333333333,170.1
min_avg_clust,18950,23.14375,25.127916666666668,171.0
min_avg_clust,19000,23.13125,25.230416666666667,170.9
min_avg_clust,19050,23.19375,25.344583333333333,171.5
min_avg_clust,19100,23.20625,26.173750000000002,171.7
min_avg_clust,19150,23.23125,26.201249999999998,172.2
min_avg_clust,19200,23.25,26.571666666666665,172.8
min_avg_clust,19250,23.2375,26.868333333333332,173.0
min_avg_clust,19300,23.16875,26.641250000000003,171.8
min_avg_clust,19350,23.1125,25.75416666666667,171.1
min_avg_clust,19400,23.11875,25.74791666666667,171.0
min_avg_clust,19450,23.08125,26.420416666666664,170.5
min_avg_clust,19500,23.075,26.431666666666665,170.2
min_avg_clust,19550,23.05625,26.259583333333335,170.0
min_avg_clust,19600,23.04375,25.97291666666667,170.0
min_avg_clust,19650,22.98125,25.777916666666663,168.8
min_avg_clust,19700,22.925,25.589999999999996,168.4
min_avg_clust,19750,22.88125,25.207083333333333,168.6
min_avg_clust,19800,22.9,25.255833333333335,168.7
min_avg_clust,19850,22.83125,24.594583333333333,168.3
min_avg_clust,19900,22.79375,24.420416666666664,168.3
min_avg_clust,19950,22.78125,24.212916666666665,167.7
min_avg_clust,20000,22.75,24.544166666666666,167.9
min_max_clos,0,0.0,0.0,0.0
min_max_clos,50,1.64375,0.6679166666666667,6.2
min_max_clos,100,3.70625,1.5379166666666666,20.1
min_max_clos,150,5.30625,1.1012499999999998,29.9
min_max_clos,200,6.35,1.3608333333333333,37.0
min_max_clos,250,7.16875,1.42875,43.1
min_max_clos,300,7.90625,1.7370833333333333,47.8
min_max_clos,350,8.5375,1.9549999999999996,52.4
min_max_clos,400,9.1375,1.9758333333333329,57.4
min_max_clos,450,9.66875,2.17625,60.6
min_max_clos,500,10.14375,2.45125,64.4
min_max_clos,550,10.64375,3.0737499999999995,68.2
min_max_clos,600,11.0875,3.2600000000000002,72.2
min_max_clos,650,11.48125,3.7645833333333334,74.8
min_max_clos,700,11.83125,4.108750000000001,77.7
min_max_clos,750,12.0125,4.401666666666666,78.2
min_max_clos,800,12.2,4.625833333333334,78.8
min_max_clos,850,12.3625,4.903333333333334,80.9
min_max_clos,900,12.525,5.319999999999999,82.7
min_max_clos,950,12.6375,5.514166666666666,83.3
min_max_clos,1000,12.7375,5.855,83.1
min_max_clos,1050,12.8625,6.231666666666667,83.4
min_max_clos,1100,12.9625,6.644999999999999,84.3
min_max_clos,1150,13.025,6.626666666666667,84.9
min_max_clos,1200,13.1125,6.87,85.8
min_max_clos,1250,13.1375,7.154166666666667,85.9
min_max_clos,1300,13.23125,7.312916666666666,86.9
min_max_clos,1350,13.30625,7.323750000000001,87.0
min_max_clos,1400,13.35625,7.34875,87.5
min_max_clos,1450,13.48125,7.6762500000000005,88.0
min_max_clos,1500,13.55,7.846666666666667,88.0
min_max_clos,1550,13.625,8.010833333333334,88.9
min_max_clos,1600,13.725,8.194999999999999,89.8
min_max_clos,1650,13.825,8.5725,90.1
min_max_clos,1700,13.95625,8.917083333333334,91.4
min_max_clos,1750,14.025,8.893333333333334,91.7
min_max_clos,1800,14.08125,9.239583333333334,92.0
min_max_clos,1850,14.1625,9.2875,92.6
min_max_clos,1900,14.25,9.234166666666667,92.9
min_max_clos,1950,14.33125,9.355416666666667,93.6
min_max_clos,2000,14.36875,9.460416666666665,94.4
min_max_clos,2050,14.4625,9.510833333333334,95.1
min_max_clos,2100,14.59375,9.812083333333335,95.6
min_max_clos,2150,14.675,10.072500000000002,96.7
min_max_clos,2200,14.8,10.073333333333334,98.0
min_max_clos,2250,14.91875,10.430416666666666,99.3
min_max_clos,2300,14.99375,10.677083333333332,99.6
min_max_clos,2350,15.1,10.920833333333333,101.1
min_max_clos,2400,15.21875,11.259583333333332,102.2
min_max_clos,2450,15.30625,11.287083333333335,103.3
min_max_clos,2500,15.40625,11.633750000000001,105.0
min_max_clos,2550,15.46875,11.602083333333333,105.8
min_max_clos,2600,15.59375,12.140416666666665,106.3
min_max_clos,2650,15.71875,12.784583333333334,107.7
min_max_clos,2700,15.8125,13.409166666666668,108.6
min_max_clos,2750,15.875,13.708333333333334,109.4
min_max_clos,2800,15.9875,14.105,110.7
min_max_clos,2850,16.0875,14.899166666666668,111.7
min_max_clos,2900,16.13125,14.979583333333332,111.6
min_max_clos,2950,16.225,14.885833333333334,112.6
min_max_clos,3000,16.31875,15.29125,113.8
min_max_clos,3050,16.46875,15.426250000000001,115.3
min_max_clos,3100,16.51875,15.579583333333336,115.7
min_max_clos,3150,16.5875,15.871666666666666,116.3
min_max_clos,3200,16.64375,16.107916666666668,116.8
min_max_clos,3250,16.675,16.196666666666665,117.2
min_max_clos,3300,16.7875,16.734166666666667,118.3
min_max_clos,3350,16.8375,16.966666666666665,118.7
min_max_clos,3400,16.8875,16.630833333333335,119.0
min_max_clos,3450,16.99375,16.989583333333336,120.2
min_max_clos,3500,17.08125,17.27041666666667,121.3
min_max_clos,3550,17.175,16.841666666666665,122.1
min_max_clos,3600,17.2625,17.200833333333332,123.4
min_max_clos,3650,17.34375,16.59625,124.1
min_max_clos,3700,17.46875,17.017916666666668,125.8
min_max_clos,3750,17.5625,17.625833333333333,126.7
min_max_clos,3800,17.6375,17.8375,127.7
min_max_clos,3850,17.725,18.004166666666666,128.7
min_max_clos,3900,17.83125,18.434583333333332,129.8
min_max_clos,3950,17.925,18.674166666666668,130.6
min_max_clos,4000,18.01875,19.032083333333333,131.5
min_max_clos,4050,18.1125,19.300833333333333,132.7
min_max_clos,4100,18.16875,19.233750000000004,133.6
min_max_clos,4150,18.24375,19.632083333333334,134.5
min_max_clos,4200,18.3,19.711666666666666,135.0
min_max_clos,4250,18.39375,20.11541666666667,136.2
min_max_clos,4300,18.50625,19.818749999999998,137.0
min_max_clos,4350,18.54375,20.047083333333333,138.1
min_max_clos,4400,18.5875,20.155,138.7
min_max_clos,4450,18.6875,20.642500000000002,139.9
min_max_clos,4500,18.75,20.520000000000003,140.2
min_max_clos,4550,18.8125,20.3225,140.7
min_max_clos,4600,18.89375,20.55791666666667,141.7
min_max_clos,4650,18.9625,20.563333333333333,142.5
min_max_clos,4700,19.0375,20.475833333333334,143.1
min_max_clos,4750,19.13125,20.24375,144.1
min_max_clos,4800,19.1625,20.42833333333333,144.0
min_max_clos,4850,19.15625,20.370416666666664,144.1
min_max_clos,4900,19.225,20.5275,145.1
min_max_clos,4950,19.25625,19.987916666666667,145.4
min_max_clos,5000,19.29375,20.00375,145.1
min_max_clos,5050,19.35,19.67083333333333,145.7
min_max_clos,5100,19.40625,19.978749999999998,146.4
min_max_clos,5150,19.48125,19.69625,147.5
min_max_clos,5200,19.5625,20.119999999999997,148.7
min_max_clos,5250,19.6,20.509999999999998,149.1
min_max_clos,5300,19.65625,20.25375,149.9
min_max_clos,5350,19.7375,19.692500000000003,150.1
min_max_clos,5400,19.79375,19.70625,150.9
min_max_clos,5450,19.85,19.671666666666667,151.8
min_max_clos,5500,19.88125,19.227916666666665,151.8
min_max_clos,5550,19.9625,19.474166666666665,152.5
min_max_clos,5600,20.00625,19.698749999999997,153.0
min_max_clos,5650,20.04375,19.19708333333333,153.6
min_max_clos,5700,20.13125,19.29875,154.9
min_max_clos,5750,20.23125,19.357083333333335,155.9
min_max_clos,5800,20.31875,19.730416666666667,156.6
min_max_clos,5850,20.4125,20.22416666666667,157.5
min_max_clos,5900,20.48125,20.109583333333337,158.3
min_max_clos,5950,20.5125,19.90666666666667,159.1
min_max_clos,6000,20.625,20.0375,159.9
min_max_clos,6050,20.65,20.26833333333333,160.0
min_max_clos,6100,20.70625,20.16125,160.8
min_max_clos,6150,20.78125,20.832083333333337,161.4
min_max_clos,6200,20.8,21.23,161.2
min_max_clos,6250,20.86875,21.236250000000002,162.0
min_max_clos,6300,20.91875,21.75958333333333,162.7
min_max_clos,6350,20.9625,21.800833333333333,162.9
min_max_clos,6400,20.98125,21.782083333333333,163.0
min_max_clos,6450,21.0625,22.3275,164.1
min_max_clos,6500,21.1125,22.552500000000002,164.5
min_max_clos,6550,21.21875,22.171249999999997,165.6
min_max_clos,6600,21.2625,22.390000000000004,166.0
min_max_clos,6650,21.25625,22.50208333333333,166.2
min_max_clos,6700,21.275,22.590833333333336,166.9
min_max_clos,6750,21.275,22.88583333333333,167.4
min_max_clos,6800,21.2875,23.005000000000003,167.9
min_max_clos,6850,21.3375,23.44,167.9
min_max_clos,6900,21.35625,23.408750000000005,168.2
min_max_clos,6950,21.38125,23.389583333333338,168.6
min_max_clos,7000,21.4625,23.450833333333332,169.1
min_max_clos,7050,21.4625,23.262499999999996,169.2
min_max_clos,7100,21.5,23.23,169.2
min_max_clos,7150,21.55625,22.850416666666668,169.7
min_max_clos,7200,21.5875,23.220000000000002,169.8
min_max_clos,7250,21.63125,23.322083333333335,170.3
min_max_clos,7300,21.69375,23.60875,171.2
min_max_clos,7350,21.71875,23.32125,171.1
min_max_clos,7400,21.75,23.500833333333336,171.0
min_max_clos,7450,21.79375,23.06875,171.8
min_max_clos,7500,21.8125,22.734166666666667,171.9
min_max_clos,7550,21.8375,22.713333333333335,172.0
min_max_clos,7600,21.8125,22.554166666666664,171.5
min_max_clos,7650,21.83125,22.43375,171.1
min_max_clos,7700,21.81875,22.197916666666664,171.4
min_max_clos,7750,21.84375,22.308750000000003,171.7
min_max_clos,7800,21.85,22.3875,171.7
min_max_clos,7850,21.8875,22.45916666666667,171.8
min_max_clos,7900,21.9125,22.0375,171.9
min_max_clos,7950,21.925,22.105,172.3
min_max_clos,8000,21.9375,21.465833333333332,172.5
min_max_clos,8050,21.93125,21.282083333333333,172.9
min_max_clos,8100,21.9375,21.29,172.7
min_max_clos,8150,22.00625,21.372083333333332,173.8
min_max_clos,8200,22.025,21.673333333333332,174.0
min_max_clos,8250,22.0125,21.281666666666666,174.2
min_max_clos,8300,22.0125,20.880000000000003,174.0
min_max_clos,8350,22.03125,21.235416666666666,174.0
min_max_clos,8400,22.1,21.483333333333334,174.4
min_max_clos,8450,22.1625,21.493333333333332,174.9
min_max_clos,8500,22.175,21.418333333333333,175.3
min_max_clos,8550,22.16875,21.33958333333333,175.6
min_max_clos,8600,22.18125,21.521250000000002,175.7
min_max_clos,8650,22.2,21.574166666666667,175.8
min_max_clos,8700,22.225,21.567500000000003,175.5
min_max_clos,8750,22.26875,21.605416666666663,176.1
min_max_clos,8800,22.3125,21.676666666666666,176.5
min_max_clos,8850,22.35,21.693333333333335,177.2
min_max_clos,8900,22.375,21.543333333333333,177.8
min_max_clos,8950,22.35625,21.72125,177.7
min_max_clos,9000,22.4,21.621666666666663,178.1
min_max_clos,9050,22.44375,21.809583333333336,178.8
min_max_clos,9100,22.48125,21.917916666666667,178.8
min_max_clos,9150,22.50625,21.844583333333333,178.9
min_max_clos,9200,22.53125,21.877083333333335,178.8
min_max_clos,9250,22.58125,21.84875,179.3
min_max_clos,9300,22.6125,21.953333333333333,179.7
min_max_clos,9350,22.6,21.875833333333333,179.7
min_max_clos,9400,22.61875,22.444583333333334,180.1
min_max_clos,9450,22.6375,22.5425,180.5
min_max_clos,9500,22.64375,22.606250000000003,180.5
min_max_clos,9550,22.66875,22.749583333333334,180.7
min_max_clos,9600,22.69375,22.435416666666665,180.9
min_max_clos,9650,22.71875,22.389583333333334,181.3
min_max_clos,9700,22.725,22.237500000000004,181.3
min_max_clos,9750,22.73125,22.341250000000002,181.4
min_max_clos,9800,22.8125,22.195833333333333,181.9
min_max_clos,9850,22.86875,22.517916666666668,183.3
min_max_clos,9900,22.88125,22.732916666666664,183.3
min_max_clos,9950,22.85625,22.74958333333333,183.3
min_max_clos,10000,22.8375,22.745833333333334,182.9
min_max_clos,10050,22.90625,22.978749999999998,183.2
min_max_clos,10100,22.94375,23.002083333333335,182.8
min_max_clos,10150,23.05,23.159166666666664,183.3
min_max_clos,10200,23.0875,23.201666666666664,182.9
min_max_clos,10250,23.13125,23.19625,183.2
min_max_clos,10300,23.1625,23.674166666666668,183.0
min_max_clos,10350,23.19375,23.364583333333332,182.6
min_max_clos,10400,23.2375,23.249166666666667,183.0
min_max_clos,10450,23.25625,23.249583333333334,182.5
min_max_clos,10500,23.23125,23.334583333333335,181.6
